track_id,fragment_id,wav_path,class,label
[pia][jaz_blu]1328__3,[pia][jaz_blu]1328__3,IRMAS-TrainingData\pia\[pia][jaz_blu]1328__3.wav,Piano,0
[pia][pop_roc]1315__1,[pia][pop_roc]1315__1,IRMAS-TrainingData\pia\[pia][pop_roc]1315__1.wav,Piano,0
[pia][pop_roc]1316__2,[pia][pop_roc]1316__2,IRMAS-TrainingData\pia\[pia][pop_roc]1316__2.wav,Piano,0
[pia][pop_roc]1332__1,[pia][pop_roc]1332__1,IRMAS-TrainingData\pia\[pia][pop_roc]1332__1.wav,Piano,0
[pia][pop_roc]1310__3,[pia][pop_roc]1310__3,IRMAS-TrainingData\pia\[pia][pop_roc]1310__3.wav,Piano,0
[pia][jaz_blu]1467__1,[pia][jaz_blu]1467__1,IRMAS-TrainingData\pia\[pia][jaz_blu]1467__1.wav,Piano,0
[pia][jaz_blu]1480__3,[pia][jaz_blu]1480__3,IRMAS-TrainingData\pia\[pia][jaz_blu]1480__3.wav,Piano,0
[pia][pop_roc]1296__3,[pia][pop_roc]1296__3,IRMAS-TrainingData\pia\[pia][pop_roc]1296__3.wav,Piano,0
[pia][jaz_blu]1340__1,[pia][jaz_blu]1340__1,IRMAS-TrainingData\pia\[pia][jaz_blu]1340__1.wav,Piano,0
[pia][jaz_blu]1527__2,[pia][jaz_blu]1527__2,IRMAS-TrainingData\pia\[pia][jaz_blu]1527__2.wav,Piano,0
[pia][jaz_blu]1504__1,[pia][jaz_blu]1504__1,IRMAS-TrainingData\pia\[pia][jaz_blu]1504__1.wav,Piano,0
[pia][jaz_blu]1504__2,[pia][jaz_blu]1504__2,IRMAS-TrainingData\pia\[pia][jaz_blu]1504__2.wav,Piano,0
[pia][jaz_blu]1509__1,[pia][jaz_blu]1509__1,IRMAS-TrainingData\pia\[pia][jaz_blu]1509__1.wav,Piano,0
[pia][cla]1370__2,[pia][cla]1370__2,IRMAS-TrainingData\pia\[pia][cla]1370__2.wav,Piano,0
125__[pia][nod][cla]1378__2,125__[pia][nod][cla]1378__2,IRMAS-TrainingData\pia\125__[pia][nod][cla]1378__2.wav,Piano,0
[pia][jaz_blu]1475__2,[pia][jaz_blu]1475__2,IRMAS-TrainingData\pia\[pia][jaz_blu]1475__2.wav,Piano,0
063__[pia][nod][cla]1418__3,063__[pia][nod][cla]1418__3,IRMAS-TrainingData\pia\063__[pia][nod][cla]1418__3.wav,Piano,0
[pia][pop_roc]1282__3,[pia][pop_roc]1282__3,IRMAS-TrainingData\pia\[pia][pop_roc]1282__3.wav,Piano,0
[pia][jaz_blu]1534__1,[pia][jaz_blu]1534__1,IRMAS-TrainingData\pia\[pia][jaz_blu]1534__1.wav,Piano,0
[pia][jaz_blu]1471__1,[pia][jaz_blu]1471__1,IRMAS-TrainingData\pia\[pia][jaz_blu]1471__1.wav,Piano,0
135__[pia][nod][cla]1396__1,135__[pia][nod][cla]1396__1,IRMAS-TrainingData\pia\135__[pia][nod][cla]1396__1.wav,Piano,0
[pia][pop_roc]1311__2,[pia][pop_roc]1311__2,IRMAS-TrainingData\pia\[pia][pop_roc]1311__2.wav,Piano,0
[pia][pop_roc]1344__3,[pia][pop_roc]1344__3,IRMAS-TrainingData\pia\[pia][pop_roc]1344__3.wav,Piano,0
[pia][pop_roc]1315__2,[pia][pop_roc]1315__2,IRMAS-TrainingData\pia\[pia][pop_roc]1315__2.wav,Piano,0
084__[pia][nod][cla]1410__3,084__[pia][nod][cla]1410__3,IRMAS-TrainingData\pia\084__[pia][nod][cla]1410__3.wav,Piano,0
[pia][jaz_blu]1504__3,[pia][jaz_blu]1504__3,IRMAS-TrainingData\pia\[pia][jaz_blu]1504__3.wav,Piano,0
224__[pia][dru][cou_fol]1422__2,224__[pia][dru][cou_fol]1422__2,IRMAS-TrainingData\pia\224__[pia][dru][cou_fol]1422__2.wav,Piano,0
[pia][jaz_blu]1328__2,[pia][jaz_blu]1328__2,IRMAS-TrainingData\pia\[pia][jaz_blu]1328__2.wav,Piano,0
215__[pia][dru][jaz_blu]1432__1,215__[pia][dru][jaz_blu]1432__1,IRMAS-TrainingData\pia\215__[pia][dru][jaz_blu]1432__1.wav,Piano,0
218__[pia][nod][cla]1417__3,218__[pia][nod][cla]1417__3,IRMAS-TrainingData\pia\218__[pia][nod][cla]1417__3.wav,Piano,0
[pia][cla]1324__2,[pia][cla]1324__2,IRMAS-TrainingData\pia\[pia][cla]1324__2.wav,Piano,0
[pia][jaz_blu]1506__3,[pia][jaz_blu]1506__3,IRMAS-TrainingData\pia\[pia][jaz_blu]1506__3.wav,Piano,0
[pia][jaz_blu]1358__3,[pia][jaz_blu]1358__3,IRMAS-TrainingData\pia\[pia][jaz_blu]1358__3.wav,Piano,0
[pia][cla]1312__1,[pia][cla]1312__1,IRMAS-TrainingData\pia\[pia][cla]1312__1.wav,Piano,0
[pia][pop_roc]1315__3,[pia][pop_roc]1315__3,IRMAS-TrainingData\pia\[pia][pop_roc]1315__3.wav,Piano,0
[pia][jaz_blu]1520__3,[pia][jaz_blu]1520__3,IRMAS-TrainingData\pia\[pia][jaz_blu]1520__3.wav,Piano,0
[pia][pop_roc]1310__1,[pia][pop_roc]1310__1,IRMAS-TrainingData\pia\[pia][pop_roc]1310__1.wav,Piano,0
[pia][jaz_blu]1518__1,[pia][jaz_blu]1518__1,IRMAS-TrainingData\pia\[pia][jaz_blu]1518__1.wav,Piano,0
[pia][jaz_blu]1500__1,[pia][jaz_blu]1500__1,IRMAS-TrainingData\pia\[pia][jaz_blu]1500__1.wav,Piano,0
032__[pia][dru][jaz_blu]1425__2,032__[pia][dru][jaz_blu]1425__2,IRMAS-TrainingData\pia\032__[pia][dru][jaz_blu]1425__2.wav,Piano,0
[pia][jaz_blu]1360__2,[pia][jaz_blu]1360__2,IRMAS-TrainingData\pia\[pia][jaz_blu]1360__2.wav,Piano,0
[pia][jaz_blu]1479__1,[pia][jaz_blu]1479__1,IRMAS-TrainingData\pia\[pia][jaz_blu]1479__1.wav,Piano,0
[pia][jaz_blu]1486__1,[pia][jaz_blu]1486__1,IRMAS-TrainingData\pia\[pia][jaz_blu]1486__1.wav,Piano,0
239__[pia][nod][cla]1391__3,239__[pia][nod][cla]1391__3,IRMAS-TrainingData\pia\239__[pia][nod][cla]1391__3.wav,Piano,0
[pia][cla]1499__2,[pia][cla]1499__2,IRMAS-TrainingData\pia\[pia][cla]1499__2.wav,Piano,0
[pia][cla]1322__2,[pia][cla]1322__2,IRMAS-TrainingData\pia\[pia][cla]1322__2.wav,Piano,0
[pia][pop_roc]1289__2,[pia][pop_roc]1289__2,IRMAS-TrainingData\pia\[pia][pop_roc]1289__2.wav,Piano,0
[pia][jaz_blu]1301__3,[pia][jaz_blu]1301__3,IRMAS-TrainingData\pia\[pia][jaz_blu]1301__3.wav,Piano,0
[pia][pop_roc]1303__1,[pia][pop_roc]1303__1,IRMAS-TrainingData\pia\[pia][pop_roc]1303__1.wav,Piano,0
055__[pia][dru][cou_fol]1420__1,055__[pia][dru][cou_fol]1420__1,IRMAS-TrainingData\pia\055__[pia][dru][cou_fol]1420__1.wav,Piano,0
[pia][pop_roc]1376__1,[pia][pop_roc]1376__1,IRMAS-TrainingData\pia\[pia][pop_roc]1376__1.wav,Piano,0
[pia][pop_roc]1321__1,[pia][pop_roc]1321__1,IRMAS-TrainingData\pia\[pia][pop_roc]1321__1.wav,Piano,0
[pia][pop_roc]1295__1,[pia][pop_roc]1295__1,IRMAS-TrainingData\pia\[pia][pop_roc]1295__1.wav,Piano,0
[pia][cla]1297__2,[pia][cla]1297__2,IRMAS-TrainingData\pia\[pia][cla]1297__2.wav,Piano,0
[pia][jaz_blu]1517__1,[pia][jaz_blu]1517__1,IRMAS-TrainingData\pia\[pia][jaz_blu]1517__1.wav,Piano,0
[pia][pop_roc]1286__1,[pia][pop_roc]1286__1,IRMAS-TrainingData\pia\[pia][pop_roc]1286__1.wav,Piano,0
[pia][jaz_blu]1467__2,[pia][jaz_blu]1467__2,IRMAS-TrainingData\pia\[pia][jaz_blu]1467__2.wav,Piano,0
[pia][pop_roc]1296__1,[pia][pop_roc]1296__1,IRMAS-TrainingData\pia\[pia][pop_roc]1296__1.wav,Piano,0
[pia][jaz_blu]1507__2,[pia][jaz_blu]1507__2,IRMAS-TrainingData\pia\[pia][jaz_blu]1507__2.wav,Piano,0
[pia][pop_roc]1286__3,[pia][pop_roc]1286__3,IRMAS-TrainingData\pia\[pia][pop_roc]1286__3.wav,Piano,0
029__[pia][nod][cla]1411__1,029__[pia][nod][cla]1411__1,IRMAS-TrainingData\pia\029__[pia][nod][cla]1411__1.wav,Piano,0
112__[pia][nod][cla]1392__3,112__[pia][nod][cla]1392__3,IRMAS-TrainingData\pia\112__[pia][nod][cla]1392__3.wav,Piano,0
[pia][jaz_blu]1531__2,[pia][jaz_blu]1531__2,IRMAS-TrainingData\pia\[pia][jaz_blu]1531__2.wav,Piano,0
[pia][cla]1498__2,[pia][cla]1498__2,IRMAS-TrainingData\pia\[pia][cla]1498__2.wav,Piano,0
[pia][jaz_blu]1516__1,[pia][jaz_blu]1516__1,IRMAS-TrainingData\pia\[pia][jaz_blu]1516__1.wav,Piano,0
[pia][jaz_blu]1462__1,[pia][jaz_blu]1462__1,IRMAS-TrainingData\pia\[pia][jaz_blu]1462__1.wav,Piano,0
[pia][cla]1323__1,[pia][cla]1323__1,IRMAS-TrainingData\pia\[pia][cla]1323__1.wav,Piano,0
029__[pia][nod][cla]1411__3,029__[pia][nod][cla]1411__3,IRMAS-TrainingData\pia\029__[pia][nod][cla]1411__3.wav,Piano,0
[pia][jaz_blu]1516__2,[pia][jaz_blu]1516__2,IRMAS-TrainingData\pia\[pia][jaz_blu]1516__2.wav,Piano,0
056__[pia][nod][cla]1385__3,056__[pia][nod][cla]1385__3,IRMAS-TrainingData\pia\056__[pia][nod][cla]1385__3.wav,Piano,0
162__[pia][dru][pop_roc]1436__2,162__[pia][dru][pop_roc]1436__2,IRMAS-TrainingData\pia\162__[pia][dru][pop_roc]1436__2.wav,Piano,0
[pia][jaz_blu]1461__2,[pia][jaz_blu]1461__2,IRMAS-TrainingData\pia\[pia][jaz_blu]1461__2.wav,Piano,0
[pia][jaz_blu]1313__3,[pia][jaz_blu]1313__3,IRMAS-TrainingData\pia\[pia][jaz_blu]1313__3.wav,Piano,0
261__[pia][dru][jaz_blu]1427__1,261__[pia][dru][jaz_blu]1427__1,IRMAS-TrainingData\pia\261__[pia][dru][jaz_blu]1427__1.wav,Piano,0
[pia][pop_roc]1345__1,[pia][pop_roc]1345__1,IRMAS-TrainingData\pia\[pia][pop_roc]1345__1.wav,Piano,0
[pia][pop_roc]1445__2,[pia][pop_roc]1445__2,IRMAS-TrainingData\pia\[pia][pop_roc]1445__2.wav,Piano,0
[pia][cla]1449__2,[pia][cla]1449__2,IRMAS-TrainingData\pia\[pia][cla]1449__2.wav,Piano,0
[pia][pop_roc]1282__1,[pia][pop_roc]1282__1,IRMAS-TrainingData\pia\[pia][pop_roc]1282__1.wav,Piano,0
[pia][cla]1497__3,[pia][cla]1497__3,IRMAS-TrainingData\pia\[pia][cla]1497__3.wav,Piano,0
118__[pia][dru][jaz_blu]1429__2,118__[pia][dru][jaz_blu]1429__2,IRMAS-TrainingData\pia\118__[pia][dru][jaz_blu]1429__2.wav,Piano,0
[pia][jaz_blu]1484__3,[pia][jaz_blu]1484__3,IRMAS-TrainingData\pia\[pia][jaz_blu]1484__3.wav,Piano,0
[pia][cla]1325__1,[pia][cla]1325__1,IRMAS-TrainingData\pia\[pia][cla]1325__1.wav,Piano,0
[pia][cla]1283__1,[pia][cla]1283__1,IRMAS-TrainingData\pia\[pia][cla]1283__1.wav,Piano,0
[pia][cla]1283__2,[pia][cla]1283__2,IRMAS-TrainingData\pia\[pia][cla]1283__2.wav,Piano,0
[pia][jaz_blu]1531__1,[pia][jaz_blu]1531__1,IRMAS-TrainingData\pia\[pia][jaz_blu]1531__1.wav,Piano,0
[pia][jaz_blu]1452__3,[pia][jaz_blu]1452__3,IRMAS-TrainingData\pia\[pia][jaz_blu]1452__3.wav,Piano,0
[pia][pop_roc]1289__1,[pia][pop_roc]1289__1,IRMAS-TrainingData\pia\[pia][pop_roc]1289__1.wav,Piano,0
[pia][pop_roc]1288__3,[pia][pop_roc]1288__3,IRMAS-TrainingData\pia\[pia][pop_roc]1288__3.wav,Piano,0
108__[pia][nod][cla]1386__3,108__[pia][nod][cla]1386__3,IRMAS-TrainingData\pia\108__[pia][nod][cla]1386__3.wav,Piano,0
[pia][cla]1369__3,[pia][cla]1369__3,IRMAS-TrainingData\pia\[pia][cla]1369__3.wav,Piano,0
[pia][jaz_blu]1481__3,[pia][jaz_blu]1481__3,IRMAS-TrainingData\pia\[pia][jaz_blu]1481__3.wav,Piano,0
[pia][cla]1294__1,[pia][cla]1294__1,IRMAS-TrainingData\pia\[pia][cla]1294__1.wav,Piano,0
220__[pia][nod][cla]1416__1,220__[pia][nod][cla]1416__1,IRMAS-TrainingData\pia\220__[pia][nod][cla]1416__1.wav,Piano,0
[pia][jaz_blu]1314__2,[pia][jaz_blu]1314__2,IRMAS-TrainingData\pia\[pia][jaz_blu]1314__2.wav,Piano,0
[pia][pop_roc]1288__1,[pia][pop_roc]1288__1,IRMAS-TrainingData\pia\[pia][pop_roc]1288__1.wav,Piano,0
[pia][jaz_blu]1509__2,[pia][jaz_blu]1509__2,IRMAS-TrainingData\pia\[pia][jaz_blu]1509__2.wav,Piano,0
093__[pia][dru][jaz_blu]1428__3,093__[pia][dru][jaz_blu]1428__3,IRMAS-TrainingData\pia\093__[pia][dru][jaz_blu]1428__3.wav,Piano,0
027__[pia][nod][cla]1398__2,027__[pia][nod][cla]1398__2,IRMAS-TrainingData\pia\027__[pia][nod][cla]1398__2.wav,Piano,0
[pia][pop_roc]1302__3,[pia][pop_roc]1302__3,IRMAS-TrainingData\pia\[pia][pop_roc]1302__3.wav,Piano,0
[pia][pop_roc]1541__1,[pia][pop_roc]1541__1,IRMAS-TrainingData\pia\[pia][pop_roc]1541__1.wav,Piano,0
[pia][cla]1361__1,[pia][cla]1361__1,IRMAS-TrainingData\pia\[pia][cla]1361__1.wav,Piano,0
[pia][cla]1365__3,[pia][cla]1365__3,IRMAS-TrainingData\pia\[pia][cla]1365__3.wav,Piano,0
[pia][pop_roc]1332__2,[pia][pop_roc]1332__2,IRMAS-TrainingData\pia\[pia][pop_roc]1332__2.wav,Piano,0
[pia][cla]1448__2,[pia][cla]1448__2,IRMAS-TrainingData\pia\[pia][cla]1448__2.wav,Piano,0
101__[pia][nod][cla]1399__2,101__[pia][nod][cla]1399__2,IRMAS-TrainingData\pia\101__[pia][nod][cla]1399__2.wav,Piano,0
[pia][pop_roc]1349__3,[pia][pop_roc]1349__3,IRMAS-TrainingData\pia\[pia][pop_roc]1349__3.wav,Piano,0
[pia][jaz_blu]1522__3,[pia][jaz_blu]1522__3,IRMAS-TrainingData\pia\[pia][jaz_blu]1522__3.wav,Piano,0
187__[pia][nod][cla]1404__1,187__[pia][nod][cla]1404__1,IRMAS-TrainingData\pia\187__[pia][nod][cla]1404__1.wav,Piano,0
[pia][pop_roc]1376__3,[pia][pop_roc]1376__3,IRMAS-TrainingData\pia\[pia][pop_roc]1376__3.wav,Piano,0
[pia][jaz_blu]1493__2,[pia][jaz_blu]1493__2,IRMAS-TrainingData\pia\[pia][jaz_blu]1493__2.wav,Piano,0
155__[pia][nod][cla]1415__3,155__[pia][nod][cla]1415__3,IRMAS-TrainingData\pia\155__[pia][nod][cla]1415__3.wav,Piano,0
[pia][cla]1499__1,[pia][cla]1499__1,IRMAS-TrainingData\pia\[pia][cla]1499__1.wav,Piano,0
204__[pia][nod][cla]1401__2,204__[pia][nod][cla]1401__2,IRMAS-TrainingData\pia\204__[pia][nod][cla]1401__2.wav,Piano,0
[pia][jaz_blu]1353__3,[pia][jaz_blu]1353__3,IRMAS-TrainingData\pia\[pia][jaz_blu]1353__3.wav,Piano,0
[pia][cla]1352__3,[pia][cla]1352__3,IRMAS-TrainingData\pia\[pia][cla]1352__3.wav,Piano,0
152__[pia][dru][pop_roc]1440__2,152__[pia][dru][pop_roc]1440__2,IRMAS-TrainingData\pia\152__[pia][dru][pop_roc]1440__2.wav,Piano,0
104__[pia][nod][cla]1387__1,104__[pia][nod][cla]1387__1,IRMAS-TrainingData\pia\104__[pia][nod][cla]1387__1.wav,Piano,0
[pia][jaz_blu]1521__1,[pia][jaz_blu]1521__1,IRMAS-TrainingData\pia\[pia][jaz_blu]1521__1.wav,Piano,0
[pia][jaz_blu]1511__3,[pia][jaz_blu]1511__3,IRMAS-TrainingData\pia\[pia][jaz_blu]1511__3.wav,Piano,0
[pia][pop_roc]1445__1,[pia][pop_roc]1445__1,IRMAS-TrainingData\pia\[pia][pop_roc]1445__1.wav,Piano,0
131__[pia][nod][cla]1402__3,131__[pia][nod][cla]1402__3,IRMAS-TrainingData\pia\131__[pia][nod][cla]1402__3.wav,Piano,0
[pia][pop_roc]1316__3,[pia][pop_roc]1316__3,IRMAS-TrainingData\pia\[pia][pop_roc]1316__3.wav,Piano,0
[pia][jaz_blu]1478__1,[pia][jaz_blu]1478__1,IRMAS-TrainingData\pia\[pia][jaz_blu]1478__1.wav,Piano,0
[pia][pop_roc]1281__3,[pia][pop_roc]1281__3,IRMAS-TrainingData\pia\[pia][pop_roc]1281__3.wav,Piano,0
[pia][pop_roc]1446__1,[pia][pop_roc]1446__1,IRMAS-TrainingData\pia\[pia][pop_roc]1446__1.wav,Piano,0
222__[pia][nod][pop_roc]1438__1,222__[pia][nod][pop_roc]1438__1,IRMAS-TrainingData\pia\222__[pia][nod][pop_roc]1438__1.wav,Piano,0
[pia][jaz_blu]1329__2,[pia][jaz_blu]1329__2,IRMAS-TrainingData\pia\[pia][jaz_blu]1329__2.wav,Piano,0
231__[pia][nod][cla]1408__3,231__[pia][nod][cla]1408__3,IRMAS-TrainingData\pia\231__[pia][nod][cla]1408__3.wav,Piano,0
[pia][jaz_blu]1357__2,[pia][jaz_blu]1357__2,IRMAS-TrainingData\pia\[pia][jaz_blu]1357__2.wav,Piano,0
056__[pia][nod][cla]1385__2,056__[pia][nod][cla]1385__2,IRMAS-TrainingData\pia\056__[pia][nod][cla]1385__2.wav,Piano,0
[pia][cla]1444__1,[pia][cla]1444__1,IRMAS-TrainingData\pia\[pia][cla]1444__1.wav,Piano,0
[pia][cla]1374__3,[pia][cla]1374__3,IRMAS-TrainingData\pia\[pia][cla]1374__3.wav,Piano,0
212__[pia][nod][cla]1397__1,212__[pia][nod][cla]1397__1,IRMAS-TrainingData\pia\212__[pia][nod][cla]1397__1.wav,Piano,0
[pia][pop_roc]1282__2,[pia][pop_roc]1282__2,IRMAS-TrainingData\pia\[pia][pop_roc]1282__2.wav,Piano,0
124__[pia][nod][jaz_blu]1426__1,124__[pia][nod][jaz_blu]1426__1,IRMAS-TrainingData\pia\124__[pia][nod][jaz_blu]1426__1.wav,Piano,0
[pia][jaz_blu]1357__3,[pia][jaz_blu]1357__3,IRMAS-TrainingData\pia\[pia][jaz_blu]1357__3.wav,Piano,0
[pia][jaz_blu]1482__2,[pia][jaz_blu]1482__2,IRMAS-TrainingData\pia\[pia][jaz_blu]1482__2.wav,Piano,0
[pia][jaz_blu]1354__3,[pia][jaz_blu]1354__3,IRMAS-TrainingData\pia\[pia][jaz_blu]1354__3.wav,Piano,0
[pia][jaz_blu]1488__3,[pia][jaz_blu]1488__3,IRMAS-TrainingData\pia\[pia][jaz_blu]1488__3.wav,Piano,0
134__[pia][nod][cla]1405__1,134__[pia][nod][cla]1405__1,IRMAS-TrainingData\pia\134__[pia][nod][cla]1405__1.wav,Piano,0
[pia][jaz_blu]1481__2,[pia][jaz_blu]1481__2,IRMAS-TrainingData\pia\[pia][jaz_blu]1481__2.wav,Piano,0
[pia][cla]1364__1,[pia][cla]1364__1,IRMAS-TrainingData\pia\[pia][cla]1364__1.wav,Piano,0
160__[pia][nod][jaz_blu]1433__2,160__[pia][nod][jaz_blu]1433__2,IRMAS-TrainingData\pia\160__[pia][nod][jaz_blu]1433__2.wav,Piano,0
[pia][jaz_blu]1487__2,[pia][jaz_blu]1487__2,IRMAS-TrainingData\pia\[pia][jaz_blu]1487__2.wav,Piano,0
[pia][jaz_blu]1467__3,[pia][jaz_blu]1467__3,IRMAS-TrainingData\pia\[pia][jaz_blu]1467__3.wav,Piano,0
112__[pia][nod][cla]1392__1,112__[pia][nod][cla]1392__1,IRMAS-TrainingData\pia\112__[pia][nod][cla]1392__1.wav,Piano,0
162__[pia][dru][pop_roc]1436__3,162__[pia][dru][pop_roc]1436__3,IRMAS-TrainingData\pia\162__[pia][dru][pop_roc]1436__3.wav,Piano,0
[pia][cla]1355__1,[pia][cla]1355__1,IRMAS-TrainingData\pia\[pia][cla]1355__1.wav,Piano,0
[pia][jaz_blu]1532__3,[pia][jaz_blu]1532__3,IRMAS-TrainingData\pia\[pia][jaz_blu]1532__3.wav,Piano,0
[pia][pop_roc]1446__3,[pia][pop_roc]1446__3,IRMAS-TrainingData\pia\[pia][pop_roc]1446__3.wav,Piano,0
[pia][cla]1447__1,[pia][cla]1447__1,IRMAS-TrainingData\pia\[pia][cla]1447__1.wav,Piano,0
[pia][jaz_blu]1529__1,[pia][jaz_blu]1529__1,IRMAS-TrainingData\pia\[pia][jaz_blu]1529__1.wav,Piano,0
261__[pia][dru][jaz_blu]1427__2,261__[pia][dru][jaz_blu]1427__2,IRMAS-TrainingData\pia\261__[pia][dru][jaz_blu]1427__2.wav,Piano,0
[pia][pop_roc]1334__1,[pia][pop_roc]1334__1,IRMAS-TrainingData\pia\[pia][pop_roc]1334__1.wav,Piano,0
[pia][cla]1444__2,[pia][cla]1444__2,IRMAS-TrainingData\pia\[pia][cla]1444__2.wav,Piano,0
107__[pia][nod][cla]1412__2,107__[pia][nod][cla]1412__2,IRMAS-TrainingData\pia\107__[pia][nod][cla]1412__2.wav,Piano,0
[pia][jaz_blu]1469__1,[pia][jaz_blu]1469__1,IRMAS-TrainingData\pia\[pia][jaz_blu]1469__1.wav,Piano,0
[pia][jaz_blu]1463__1,[pia][jaz_blu]1463__1,IRMAS-TrainingData\pia\[pia][jaz_blu]1463__1.wav,Piano,0
[pia][jaz_blu]1461__1,[pia][jaz_blu]1461__1,IRMAS-TrainingData\pia\[pia][jaz_blu]1461__1.wav,Piano,0
[pia][pop_roc]1443__2,[pia][pop_roc]1443__2,IRMAS-TrainingData\pia\[pia][pop_roc]1443__2.wav,Piano,0
[pia][jaz_blu]1475__3,[pia][jaz_blu]1475__3,IRMAS-TrainingData\pia\[pia][jaz_blu]1475__3.wav,Piano,0
[pia][cla]1346__2,[pia][cla]1346__2,IRMAS-TrainingData\pia\[pia][cla]1346__2.wav,Piano,0
[pia][cla]1369__1,[pia][cla]1369__1,IRMAS-TrainingData\pia\[pia][cla]1369__1.wav,Piano,0
[pia][cla]1305__2,[pia][cla]1305__2,IRMAS-TrainingData\pia\[pia][cla]1305__2.wav,Piano,0
[pia][cla]1305__1,[pia][cla]1305__1,IRMAS-TrainingData\pia\[pia][cla]1305__1.wav,Piano,0
[pia][cla]1453__3,[pia][cla]1453__3,IRMAS-TrainingData\pia\[pia][cla]1453__3.wav,Piano,0
[pia][jaz_blu]1465__3,[pia][jaz_blu]1465__3,IRMAS-TrainingData\pia\[pia][jaz_blu]1465__3.wav,Piano,0
[pia][jaz_blu]1483__2,[pia][jaz_blu]1483__2,IRMAS-TrainingData\pia\[pia][jaz_blu]1483__2.wav,Piano,0
220__[pia][nod][cla]1416__3,220__[pia][nod][cla]1416__3,IRMAS-TrainingData\pia\220__[pia][nod][cla]1416__3.wav,Piano,0
[pia][jaz_blu]1313__1,[pia][jaz_blu]1313__1,IRMAS-TrainingData\pia\[pia][jaz_blu]1313__1.wav,Piano,0
[pia][jaz_blu]1470__1,[pia][jaz_blu]1470__1,IRMAS-TrainingData\pia\[pia][jaz_blu]1470__1.wav,Piano,0
[pia][jaz_blu]1492__2,[pia][jaz_blu]1492__2,IRMAS-TrainingData\pia\[pia][jaz_blu]1492__2.wav,Piano,0
[pia][cla]1338__1,[pia][cla]1338__1,IRMAS-TrainingData\pia\[pia][cla]1338__1.wav,Piano,0
[pia][jaz_blu]1340__2,[pia][jaz_blu]1340__2,IRMAS-TrainingData\pia\[pia][jaz_blu]1340__2.wav,Piano,0
[pia][cla]1365__2,[pia][cla]1365__2,IRMAS-TrainingData\pia\[pia][cla]1365__2.wav,Piano,0
231__[pia][nod][cla]1408__2,231__[pia][nod][cla]1408__2,IRMAS-TrainingData\pia\231__[pia][nod][cla]1408__2.wav,Piano,0
107__[pia][nod][cla]1412__1,107__[pia][nod][cla]1412__1,IRMAS-TrainingData\pia\107__[pia][nod][cla]1412__1.wav,Piano,0
[pia][jaz_blu]1492__3,[pia][jaz_blu]1492__3,IRMAS-TrainingData\pia\[pia][jaz_blu]1492__3.wav,Piano,0
[pia][jaz_blu]1490__2,[pia][jaz_blu]1490__2,IRMAS-TrainingData\pia\[pia][jaz_blu]1490__2.wav,Piano,0
[pia][jaz_blu]1515__2,[pia][jaz_blu]1515__2,IRMAS-TrainingData\pia\[pia][jaz_blu]1515__2.wav,Piano,0
[pia][pop_roc]1310__2,[pia][pop_roc]1310__2,IRMAS-TrainingData\pia\[pia][pop_roc]1310__2.wav,Piano,0
[pia][pop_roc]1450__2,[pia][pop_roc]1450__2,IRMAS-TrainingData\pia\[pia][pop_roc]1450__2.wav,Piano,0
[pia][cla]1322__1,[pia][cla]1322__1,IRMAS-TrainingData\pia\[pia][cla]1322__1.wav,Piano,0
[pia][cla]1361__3,[pia][cla]1361__3,IRMAS-TrainingData\pia\[pia][cla]1361__3.wav,Piano,0
[pia][pop_roc]1295__2,[pia][pop_roc]1295__2,IRMAS-TrainingData\pia\[pia][pop_roc]1295__2.wav,Piano,0
104__[pia][nod][cla]1387__2,104__[pia][nod][cla]1387__2,IRMAS-TrainingData\pia\104__[pia][nod][cla]1387__2.wav,Piano,0
[pia][jaz_blu]1472__2,[pia][jaz_blu]1472__2,IRMAS-TrainingData\pia\[pia][jaz_blu]1472__2.wav,Piano,0
[pia][jaz_blu]1508__3,[pia][jaz_blu]1508__3,IRMAS-TrainingData\pia\[pia][jaz_blu]1508__3.wav,Piano,0
218__[pia][nod][cla]1417__2,218__[pia][nod][cla]1417__2,IRMAS-TrainingData\pia\218__[pia][nod][cla]1417__2.wav,Piano,0
[pia][jaz_blu]1505__2,[pia][jaz_blu]1505__2,IRMAS-TrainingData\pia\[pia][jaz_blu]1505__2.wav,Piano,0
124__[pia][nod][jaz_blu]1426__3,124__[pia][nod][jaz_blu]1426__3,IRMAS-TrainingData\pia\124__[pia][nod][jaz_blu]1426__3.wav,Piano,0
[pia][pop_roc]1321__3,[pia][pop_roc]1321__3,IRMAS-TrainingData\pia\[pia][pop_roc]1321__3.wav,Piano,0
160__[pia][nod][jaz_blu]1433__3,160__[pia][nod][jaz_blu]1433__3,IRMAS-TrainingData\pia\160__[pia][nod][jaz_blu]1433__3.wav,Piano,0
[pia][jaz_blu]1524__2,[pia][jaz_blu]1524__2,IRMAS-TrainingData\pia\[pia][jaz_blu]1524__2.wav,Piano,0
[pia][jaz_blu]1519__3,[pia][jaz_blu]1519__3,IRMAS-TrainingData\pia\[pia][jaz_blu]1519__3.wav,Piano,0
204__[pia][nod][cla]1401__1,204__[pia][nod][cla]1401__1,IRMAS-TrainingData\pia\204__[pia][nod][cla]1401__1.wav,Piano,0
[pia][jaz_blu]1501__3,[pia][jaz_blu]1501__3,IRMAS-TrainingData\pia\[pia][jaz_blu]1501__3.wav,Piano,0
